open_time,close,y_pred,open
2023-02-17 16:00:00+02:00,0.13984,1,0.13828
2023-02-17 18:00:00+02:00,0.1402,0,0.13983
2023-02-17 20:00:00+02:00,0.14116,1,0.14021
2023-02-17 22:00:00+02:00,0.14049,0,0.14117
2023-02-18 00:00:00+02:00,0.14004,1,0.14049
2023-02-18 02:00:00+02:00,0.14214,1,0.14003
2023-02-18 04:00:00+02:00,0.14173,0,0.14214
2023-02-18 06:00:00+02:00,0.14184,1,0.14173
2023-02-18 08:00:00+02:00,0.14049,0,0.14184
2023-02-18 10:00:00+02:00,0.14091,1,0.14048
2023-02-18 12:00:00+02:00,0.14001,0,0.14093
2023-02-18 14:00:00+02:00,0.14036,1,0.14
2023-02-18 16:00:00+02:00,0.14108,0,0.14037
2023-02-18 18:00:00+02:00,0.14076,1,0.14109
2023-02-18 20:00:00+02:00,0.1402,0,0.14075
2023-02-18 22:00:00+02:00,0.14023,1,0.14021
2023-02-19 00:00:00+02:00,0.14026,1,0.14023
2023-02-19 02:00:00+02:00,0.14076,0,0.14027
2023-02-19 04:00:00+02:00,0.14129,0,0.14079
2023-02-19 06:00:00+02:00,0.14176,1,0.14129
2023-02-19 08:00:00+02:00,0.14071,0,0.14175
2023-02-19 10:00:00+02:00,0.14033,1,0.14071
2023-02-19 12:00:00+02:00,0.14247,1,0.14034
2023-02-19 14:00:00+02:00,0.14227,0,0.14247
2023-02-19 16:00:00+02:00,0.14331,1,0.14228
2023-02-19 18:00:00+02:00,0.13923,0,0.14331
2023-02-19 20:00:00+02:00,0.13949,1,0.13921
2023-02-19 22:00:00+02:00,0.14136,1,0.13949
2023-02-20 00:00:00+02:00,0.14148,0,0.14136
2023-02-20 02:00:00+02:00,0.14044,1,0.14148
2023-02-20 04:00:00+02:00,0.14152,1,0.14043
2023-02-20 06:00:00+02:00,0.14235,0,0.14153
2023-02-20 08:00:00+02:00,0.14306,1,0.14234
2023-02-20 10:00:00+02:00,0.14435,1,0.14307
2023-02-20 12:00:00+02:00,0.14545,0,0.14436
2023-02-20 14:00:00+02:00,0.14558,0,0.14547
2023-02-20 16:00:00+02:00,0.14639,1,0.1456
2023-02-20 18:00:00+02:00,0.14503,1,0.14639
2023-02-20 20:00:00+02:00,0.1464,0,0.14503
2023-02-20 22:00:00+02:00,0.14691,0,0.1464
2023-02-21 00:00:00+02:00,0.14572,1,0.14691
2023-02-21 02:00:00+02:00,0.14485,0,0.14574
2023-02-21 04:00:00+02:00,0.14512,0,0.14483
2023-02-21 06:00:00+02:00,0.1461,0,0.14513
2023-02-21 08:00:00+02:00,0.14626,1,0.14609
2023-02-21 10:00:00+02:00,0.14361,0,0.14625
2023-02-21 12:00:00+02:00,0.14083,1,0.14361
2023-02-21 14:00:00+02:00,0.13989,1,0.14081
2023-02-21 16:00:00+02:00,0.14098,1,0.13988
2023-02-21 18:00:00+02:00,0.14084,0,0.14097
2023-02-21 20:00:00+02:00,0.14106,0,0.14085
2023-02-21 22:00:00+02:00,0.13937,0,0.14107
2023-02-22 00:00:00+02:00,0.1415,1,0.13937
2023-02-22 02:00:00+02:00,0.14011,0,0.14149
2023-02-22 04:00:00+02:00,0.14094,1,0.14012
2023-02-22 06:00:00+02:00,0.13983,0,0.14095
2023-02-22 08:00:00+02:00,0.13819,1,0.13982
2023-02-22 10:00:00+02:00,0.13713,1,0.13818
2023-02-22 12:00:00+02:00,0.13776,0,0.13713
2023-02-22 14:00:00+02:00,0.13806,0,0.13775
2023-02-22 16:00:00+02:00,0.1354,0,0.13804
2023-02-22 18:00:00+02:00,0.13628,1,0.1354
2023-02-22 20:00:00+02:00,0.13733,1,0.13628
2023-02-22 22:00:00+02:00,0.13765,1,0.13732
2023-02-23 00:00:00+02:00,0.13908,0,0.13764
2023-02-23 02:00:00+02:00,0.13947,1,0.13909
2023-02-23 04:00:00+02:00,0.14068,0,0.13947
2023-02-23 06:00:00+02:00,0.14084,0,0.14068
2023-02-23 08:00:00+02:00,0.14068,1,0.14083
2023-02-23 10:00:00+02:00,0.1401,1,0.14066
2023-02-23 12:00:00+02:00,0.13794,0,0.14011
2023-02-23 14:00:00+02:00,0.13914,1,0.13793
2023-02-23 16:00:00+02:00,0.13862,0,0.13913
2023-02-23 18:00:00+02:00,0.13717,0,0.13862
2023-02-23 20:00:00+02:00,0.13778,0,0.13716
2023-02-23 22:00:00+02:00,0.13732,1,0.13776
2023-02-24 00:00:00+02:00,0.13877,0,0.13732
2023-02-24 02:00:00+02:00,0.13867,0,0.13877
2023-02-24 04:00:00+02:00,0.13911,1,0.13866
2023-02-24 06:00:00+02:00,0.13856,0,0.13911
2023-02-24 08:00:00+02:00,0.1387,0,0.13857
2023-02-24 10:00:00+02:00,0.13958,0,0.13872
2023-02-24 12:00:00+02:00,0.14355,1,0.13957
2023-02-24 14:00:00+02:00,0.14124,0,0.14355
2023-02-24 16:00:00+02:00,0.13743,0,0.14126
2023-02-24 18:00:00+02:00,0.13478,0,0.13745
2023-02-24 20:00:00+02:00,0.13571,1,0.13478
2023-02-24 22:00:00+02:00,0.13403,0,0.13573
2023-02-25 00:00:00+02:00,0.13501,1,0.13403
2023-02-25 02:00:00+02:00,0.13517,0,0.13501
2023-02-25 04:00:00+02:00,0.13393,0,0.13517
2023-02-25 06:00:00+02:00,0.13352,0,0.13393
2023-02-25 08:00:00+02:00,0.1355,1,0.13353
2023-02-25 10:00:00+02:00,0.13535,0,0.13549
2023-02-25 12:00:00+02:00,0.13517,1,0.13533
2023-02-25 14:00:00+02:00,0.13446,1,0.13517
2023-02-25 16:00:00+02:00,0.13426,1,0.13446
2023-02-25 18:00:00+02:00,0.13423,1,0.13425
2023-02-25 20:00:00+02:00,0.13335,0,0.13422
2023-02-25 22:00:00+02:00,0.13113,1,0.13335
2023-02-26 00:00:00+02:00,0.13392,1,0.13112
2023-02-26 02:00:00+02:00,0.1341,1,0.13391
2023-02-26 04:00:00+02:00,0.13507,0,0.13408
2023-02-26 06:00:00+02:00,0.13399,0,0.13506
2023-02-26 08:00:00+02:00,0.13458,1,0.134
2023-02-26 10:00:00+02:00,0.13459,0,0.13457
2023-02-26 12:00:00+02:00,0.13457,0,0.13459
2023-02-26 14:00:00+02:00,0.13435,0,0.13457
2023-02-26 16:00:00+02:00,0.13424,1,0.13434
2023-02-26 18:00:00+02:00,0.13393,0,0.13425
2023-02-26 20:00:00+02:00,0.1357,1,0.13395
2023-02-26 22:00:00+02:00,0.13562,0,0.13569
2023-02-27 00:00:00+02:00,0.13619,1,0.13563
2023-02-27 02:00:00+02:00,0.13562,0,0.13619
2023-02-27 04:00:00+02:00,0.13523,1,0.13562
2023-02-27 06:00:00+02:00,0.13401,1,0.13525
2023-02-27 08:00:00+02:00,0.13406,0,0.13402
2023-02-27 10:00:00+02:00,0.13375,0,0.13404
2023-02-27 12:00:00+02:00,0.13391,0,0.13373
2023-02-27 14:00:00+02:00,0.13579,1,0.13391
2023-02-27 16:00:00+02:00,0.13501,0,0.13577
2023-02-27 18:00:00+02:00,0.13353,0,0.13502
2023-02-27 20:00:00+02:00,0.13269,0,0.13353
2023-02-27 22:00:00+02:00,0.13325,1,0.13266
2023-02-28 00:00:00+02:00,0.13416,0,0.13325
2023-02-28 02:00:00+02:00,0.13459,0,0.13416
2023-02-28 04:00:00+02:00,0.13536,1,0.1346
2023-02-28 06:00:00+02:00,0.13444,0,0.13537
2023-02-28 08:00:00+02:00,0.13311,0,0.13444
2023-02-28 10:00:00+02:00,0.13296,0,0.1331
2023-02-28 12:00:00+02:00,0.13344,1,0.13294
2023-02-28 14:00:00+02:00,0.13389,1,0.13342
2023-02-28 16:00:00+02:00,0.13465,1,0.13391
2023-02-28 18:00:00+02:00,0.13447,0,0.13463
2023-02-28 20:00:00+02:00,0.1329,0,0.13445
2023-02-28 22:00:00+02:00,0.13051,0,0.13289
2023-03-01 00:00:00+02:00,0.13101,1,0.13052
2023-03-01 02:00:00+02:00,0.13227,0,0.13102
2023-03-01 04:00:00+02:00,0.13392,1,0.13229
2023-03-01 06:00:00+02:00,0.13512,0,0.13393
2023-03-01 08:00:00+02:00,0.13483,1,0.13514
2023-03-01 10:00:00+02:00,0.13505,0,0.13484
2023-03-01 12:00:00+02:00,0.13542,0,0.13504
2023-03-01 14:00:00+02:00,0.13474,0,0.13541
2023-03-01 16:00:00+02:00,0.1395,0,0.13472
2023-03-01 18:00:00+02:00,0.13633,1,0.13949
2023-03-01 20:00:00+02:00,0.13465,0,0.13634
2023-03-01 22:00:00+02:00,0.13649,1,0.13466
2023-03-02 00:00:00+02:00,0.13646,0,0.13649
2023-03-02 02:00:00+02:00,0.13664,0,0.13644
2023-03-02 04:00:00+02:00,0.13514,0,0.13663
2023-03-02 06:00:00+02:00,0.13474,0,0.13513
2023-03-02 08:00:00+02:00,0.13378,0,0.13477
2023-03-02 10:00:00+02:00,0.13459,0,0.13378
2023-03-02 12:00:00+02:00,0.13465,1,0.13459
2023-03-02 14:00:00+02:00,0.13504,0,0.13463
2023-03-02 16:00:00+02:00,0.13415,1,0.13504
2023-03-02 18:00:00+02:00,0.13308,0,0.13414
2023-03-02 20:00:00+02:00,0.13445,1,0.13307
2023-03-02 22:00:00+02:00,0.1336,0,0.13445
2023-03-03 00:00:00+02:00,0.13417,1,0.1336
2023-03-03 02:00:00+02:00,0.121,0,0.13417
2023-03-03 04:00:00+02:00,0.12297,1,0.12107
2023-03-03 06:00:00+02:00,0.12433,1,0.12297
2023-03-03 08:00:00+02:00,0.12578,1,0.12433
2023-03-03 10:00:00+02:00,0.12588,1,0.12578
2023-03-03 12:00:00+02:00,0.12581,1,0.12588
2023-03-03 14:00:00+02:00,0.12647,1,0.1258
2023-03-03 16:00:00+02:00,0.12599,0,0.12648
2023-03-03 18:00:00+02:00,0.12628,1,0.126
2023-03-03 20:00:00+02:00,0.12591,0,0.12627
2023-03-03 22:00:00+02:00,0.12511,0,0.1259
2023-03-04 00:00:00+02:00,0.12685,1,0.12512
2023-03-04 02:00:00+02:00,0.1268,0,0.12685
2023-03-04 04:00:00+02:00,0.12605,1,0.12678
2023-03-04 06:00:00+02:00,0.12538,0,0.12604
2023-03-04 08:00:00+02:00,0.1255,1,0.12537
2023-03-04 10:00:00+02:00,0.1252,0,0.1255
2023-03-04 12:00:00+02:00,0.12541,0,0.12521
2023-03-04 14:00:00+02:00,0.12459,0,0.1254
2023-03-04 16:00:00+02:00,0.12414,0,0.12459
2023-03-04 18:00:00+02:00,0.12404,0,0.12414
2023-03-04 20:00:00+02:00,0.12217,0,0.12405
2023-03-04 22:00:00+02:00,0.12049,0,0.12218
2023-03-05 00:00:00+02:00,0.12245,1,0.12049
2023-03-05 02:00:00+02:00,0.12425,1,0.12245
2023-03-05 04:00:00+02:00,0.12347,0,0.12425
2023-03-05 06:00:00+02:00,0.12356,0,0.12347
2023-03-05 08:00:00+02:00,0.12317,0,0.12357
2023-03-05 10:00:00+02:00,0.12302,0,0.12316
2023-03-05 12:00:00+02:00,0.12318,1,0.12302
2023-03-05 14:00:00+02:00,0.12362,1,0.12317
2023-03-05 16:00:00+02:00,0.12352,0,0.12363
2023-03-05 18:00:00+02:00,0.12334,0,0.1235
2023-03-05 20:00:00+02:00,0.12314,1,0.12335
2023-03-05 22:00:00+02:00,0.12328,1,0.12313
2023-03-06 00:00:00+02:00,0.12204,0,0.12326
2023-03-06 02:00:00+02:00,0.11956,0,0.12204
2023-03-06 04:00:00+02:00,0.12077,1,0.11957
2023-03-06 06:00:00+02:00,0.1202,0,0.12076
2023-03-06 08:00:00+02:00,0.12093,0,0.12021
2023-03-06 10:00:00+02:00,0.12115,0,0.12093
2023-03-06 12:00:00+02:00,0.12124,0,0.12113
2023-03-06 14:00:00+02:00,0.12198,1,0.12125
2023-03-06 16:00:00+02:00,0.12326,1,0.12199
2023-03-06 18:00:00+02:00,0.1242,0,0.12326
2023-03-06 20:00:00+02:00,0.12277,0,0.12419
2023-03-06 22:00:00+02:00,0.1229,1,0.12277
2023-03-07 00:00:00+02:00,0.12321,0,0.12289
2023-03-07 02:00:00+02:00,0.124,1,0.12321
2023-03-07 04:00:00+02:00,0.1233,0,0.124
2023-03-07 06:00:00+02:00,0.12333,0,0.1233
2023-03-07 08:00:00+02:00,0.12283,0,0.12333
2023-03-07 10:00:00+02:00,0.12162,0,0.12283
2023-03-07 12:00:00+02:00,0.11984,0,0.12163
2023-03-07 14:00:00+02:00,0.12056,1,0.11983
2023-03-07 16:00:00+02:00,0.12053,0,0.12055
2023-03-07 18:00:00+02:00,0.12112,0,0.12052
2023-03-07 20:00:00+02:00,0.11986,0,0.12112
2023-03-07 22:00:00+02:00,0.11956,1,0.11984
2023-03-08 00:00:00+02:00,0.12078,1,0.11957
2023-03-08 02:00:00+02:00,0.12074,0,0.12079
2023-03-08 04:00:00+02:00,0.12001,1,0.12075
2023-03-08 06:00:00+02:00,0.11754,0,0.12003
2023-03-08 08:00:00+02:00,0.11775,1,0.11753
2023-03-08 10:00:00+02:00,0.11828,1,0.11775
2023-03-08 12:00:00+02:00,0.11907,1,0.1183
2023-03-08 14:00:00+02:00,0.1162,0,0.11907
2023-03-08 16:00:00+02:00,0.11813,1,0.1162
2023-03-08 18:00:00+02:00,0.1161,0,0.11813
2023-03-08 20:00:00+02:00,0.11535,0,0.11611
2023-03-08 22:00:00+02:00,0.11336,0,0.11535
2023-03-09 00:00:00+02:00,0.11076,0,0.11335
2023-03-09 02:00:00+02:00,0.1112,1,0.11076
2023-03-09 04:00:00+02:00,0.1125,1,0.1112
2023-03-09 06:00:00+02:00,0.11212,0,0.1125
2023-03-09 08:00:00+02:00,0.11175,0,0.11213
2023-03-09 10:00:00+02:00,0.1117,1,0.11175
2023-03-09 12:00:00+02:00,0.11352,1,0.11171
2023-03-09 14:00:00+02:00,0.11433,1,0.11352
2023-03-09 16:00:00+02:00,0.11402,0,0.11432
2023-03-09 18:00:00+02:00,0.11301,0,0.11403
2023-03-09 20:00:00+02:00,0.10915,0,0.11301
2023-03-09 22:00:00+02:00,0.10358,0,0.10915
2023-03-10 00:00:00+02:00,0.1055,1,0.1036
2023-03-10 02:00:00+02:00,0.10519,0,0.1055
2023-03-10 04:00:00+02:00,0.10478,0,0.10519
2023-03-10 06:00:00+02:00,0.10514,1,0.10478
2023-03-10 08:00:00+02:00,0.10566,0,0.10515
2023-03-10 10:00:00+02:00,0.10264,0,0.10571
2023-03-10 12:00:00+02:00,0.10446,1,0.10265
2023-03-10 14:00:00+02:00,0.10782,1,0.10445
2023-03-10 16:00:00+02:00,0.10768,0,0.10781
2023-03-10 18:00:00+02:00,0.10821,0,0.10769
2023-03-10 20:00:00+02:00,0.10883,1,0.10822
2023-03-10 22:00:00+02:00,0.10922,0,0.10881
2023-03-11 00:00:00+02:00,0.10985,1,0.10921
2023-03-11 02:00:00+02:00,0.11096,1,0.10984
2023-03-11 04:00:00+02:00,0.10955,0,0.11096
2023-03-11 06:00:00+02:00,0.11047,1,0.10956
2023-03-11 08:00:00+02:00,0.1058,0,0.11047
2023-03-11 10:00:00+02:00,0.10846,1,0.10581
2023-03-11 12:00:00+02:00,0.10684,0,0.10846
2023-03-11 14:00:00+02:00,0.10598,1,0.10684
2023-03-11 16:00:00+02:00,0.1053,0,0.10596
2023-03-11 18:00:00+02:00,0.10724,1,0.1053
2023-03-11 20:00:00+02:00,0.1081,0,0.10725
2023-03-11 22:00:00+02:00,0.10771,1,0.10812
2023-03-12 00:00:00+02:00,0.10891,1,0.10771
2023-03-12 02:00:00+02:00,0.10808,0,0.10893
2023-03-12 04:00:00+02:00,0.10902,1,0.10808
2023-03-12 06:00:00+02:00,0.10843,0,0.10902
2023-03-12 08:00:00+02:00,0.10837,0,0.10843
2023-03-12 10:00:00+02:00,0.10852,1,0.10836
2023-03-12 12:00:00+02:00,0.1089,0,0.10852
2023-03-12 14:00:00+02:00,0.10779,0,0.1089
2023-03-12 16:00:00+02:00,0.10709,0,0.10779
2023-03-12 18:00:00+02:00,0.10924,1,0.1071
2023-03-12 20:00:00+02:00,0.10907,0,0.10927
2023-03-12 22:00:00+02:00,0.11166,1,0.10907
2023-03-13 00:00:00+02:00,0.11467,1,0.11165
2023-03-13 02:00:00+02:00,0.11512,1,0.11467
2023-03-13 04:00:00+02:00,0.11405,0,0.11512
2023-03-13 06:00:00+02:00,0.11491,1,0.11406
2023-03-13 08:00:00+02:00,0.11495,0,0.1149
2023-03-13 10:00:00+02:00,0.11169,0,0.11495
2023-03-13 12:00:00+02:00,0.11241,1,0.11167
2023-03-13 14:00:00+02:00,0.11302,1,0.11241
2023-03-13 16:00:00+02:00,0.11779,1,0.11303
2023-03-13 18:00:00+02:00,0.11841,0,0.11782
2023-03-13 20:00:00+02:00,0.11808,0,0.11842
2023-03-13 22:00:00+02:00,0.11846,0,0.11807
2023-03-14 00:00:00+02:00,0.11829,1,0.11846
2023-03-14 02:00:00+02:00,0.1183,1,0.11829
2023-03-14 04:00:00+02:00,0.11844,1,0.11832
2023-03-14 06:00:00+02:00,0.11805,0,0.11844
2023-03-14 08:00:00+02:00,0.11682,0,0.11805
2023-03-14 10:00:00+02:00,0.11685,1,0.11683
2023-03-14 12:00:00+02:00,0.11708,1,0.11686
2023-03-14 14:00:00+02:00,0.12224,1,0.11709
2023-03-14 16:00:00+02:00,0.12516,1,0.12223
2023-03-14 18:00:00+02:00,0.12554,0,0.12515
2023-03-14 20:00:00+02:00,0.1226,0,0.12554
2023-03-14 22:00:00+02:00,0.12172,0,0.12263
2023-03-15 00:00:00+02:00,0.12238,1,0.12172
2023-03-15 02:00:00+02:00,0.12339,1,0.12239
2023-03-15 04:00:00+02:00,0.12284,0,0.12338
2023-03-15 06:00:00+02:00,0.12278,0,0.12285
2023-03-15 08:00:00+02:00,0.12277,0,0.12278
2023-03-15 10:00:00+02:00,0.12074,0,0.12277
2023-03-15 12:00:00+02:00,0.11917,0,0.12073
2023-03-15 14:00:00+02:00,0.11854,0,0.11916
2023-03-15 16:00:00+02:00,0.11539,0,0.11854
2023-03-15 18:00:00+02:00,0.11336,1,0.1154
2023-03-15 20:00:00+02:00,0.11394,1,0.11336
2023-03-15 22:00:00+02:00,0.11397,1,0.11394
2023-03-16 00:00:00+02:00,0.11373,0,0.11398
2023-03-16 02:00:00+02:00,0.11377,0,0.11374
2023-03-16 04:00:00+02:00,0.11476,1,0.11378
2023-03-16 06:00:00+02:00,0.11453,0,0.11475
2023-03-16 08:00:00+02:00,0.11568,1,0.11454
2023-03-16 10:00:00+02:00,0.11626,0,0.11567
2023-03-16 12:00:00+02:00,0.11708,1,0.11628
2023-03-16 14:00:00+02:00,0.11623,0,0.11708
2023-03-16 16:00:00+02:00,0.11744,1,0.11622
2023-03-16 18:00:00+02:00,0.11668,0,0.11744
2023-03-16 20:00:00+02:00,0.1177,1,0.11667
2023-03-16 22:00:00+02:00,0.11657,0,0.11769
2023-03-17 00:00:00+02:00,0.11672,1,0.11658
2023-03-17 02:00:00+02:00,0.11835,0,0.1167
2023-03-17 04:00:00+02:00,0.11851,0,0.11833
2023-03-17 06:00:00+02:00,0.11824,0,0.11851
2023-03-17 08:00:00+02:00,0.11913,1,0.11825
